                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                0.85765,                0.47443,                 1.0473,                0.97845,                0.98328,                0.98618,                0.80029,                 0.7811,                0.35829,                 1.0511,             0.00049835,             0.00049835,             0.00049835
                    157,                0.85549,                0.47744,                  1.054,                0.97748,                0.98872,                0.98475,                0.79674,                0.78555,                0.35573,                  1.055,             0.00049777,             0.00049777,             0.00049777
                    158,                0.87412,                0.48742,                 1.0628,                0.97862,                0.98984,                0.98621,                0.78807,                0.81763,                0.35612,                 1.0666,             0.00049719,             0.00049719,             0.00049719
                    159,                0.88566,                0.48014,                 1.0647,                0.94407,                0.98433,                0.98531,                0.79421,                0.79088,                0.37413,                 1.0574,             0.00049661,             0.00049661,             0.00049661
                    160,                0.86473,                 0.4767,                 1.0547,                  0.971,                0.98113,                0.98739,                0.77189,                0.86577,                 0.3796,                 1.1006,             0.00049603,             0.00049603,             0.00049603
                    161,                0.88135,                0.48933,                  1.053,                0.97218,                0.98072,                0.98535,                0.77136,                0.85599,                0.39127,                 1.1003,             0.00049544,             0.00049544,             0.00049544
                    162,                0.87842,                0.47648,                 1.0529,                0.97188,                0.97993,                0.98658,                0.79697,                0.80095,                0.36372,                 1.0584,             0.00049486,             0.00049486,             0.00049486
                    163,                0.88238,                0.47798,                 1.0425,                0.97309,                0.98276,                0.98713,                0.80023,                0.79787,                0.35269,                 1.0557,             0.00049428,             0.00049428,             0.00049428
                    164,                0.87274,                0.46951,                 1.0449,                0.96589,                0.98386,                 0.9849,                0.79482,                0.82408,                0.36239,                 1.0767,              0.0004937,              0.0004937,              0.0004937
                    165,                0.86626,                0.46632,                  1.055,                0.94947,                0.99069,                0.98715,                0.79536,                0.79865,                0.36064,                 1.0633,             0.00049311,             0.00049311,             0.00049311
                    166,                0.86099,                0.47473,                 1.0424,                0.98113,                0.98907,                 0.9848,                0.79243,                0.80684,                 0.3595,                 1.0591,             0.00049253,             0.00049253,             0.00049253
                    167,                0.87555,                0.47452,                 1.0593,                0.97897,                0.96862,                0.98388,                0.79458,                 0.8033,                0.36546,                 1.0627,             0.00049195,             0.00049195,             0.00049195
                    168,                0.84742,                0.46246,                  1.043,                0.97452,                0.98695,                0.98684,                0.80877,                 0.7938,                0.35203,                 1.0573,             0.00049137,             0.00049137,             0.00049137
                    169,                0.84081,                0.46145,                  1.046,                0.97126,                 0.9882,                0.98512,                0.79857,                0.80063,                0.36061,                 1.0659,             0.00049079,             0.00049079,             0.00049079
                    170,                0.84132,                0.46079,                 1.0556,                0.97242,                0.98072,                0.98578,                0.79939,                0.79543,                0.36083,                 1.0519,              0.0004902,              0.0004902,              0.0004902
                    171,                0.86339,                0.46887,                 1.0514,                0.97274,                0.98377,                0.98412,                0.78693,                0.82269,                 0.3594,                 1.0772,             0.00048962,             0.00048962,             0.00048962
                    172,                0.89388,                0.47473,                  1.068,                0.97463,                0.99225,                0.98484,                0.79405,                0.81272,                0.35267,                 1.0726,             0.00048904,             0.00048904,             0.00048904
                    173,                0.85619,                0.47181,                  1.048,                0.97473,                0.99104,                0.98698,                0.78969,                0.82923,                0.35982,                 1.0749,             0.00048846,             0.00048846,             0.00048846
                    174,                0.84737,                0.46351,                 1.0388,                0.97649,                0.98947,                0.98584,                0.77218,                0.86073,                0.36698,                 1.0964,             0.00048788,             0.00048788,             0.00048788
                    175,                0.86919,                0.46716,                 1.0488,                0.95304,                0.98576,                0.98783,                0.78848,                0.81808,                0.36187,                 1.0611,             0.00048729,             0.00048729,             0.00048729
                    176,                0.86265,                0.46042,                 1.0436,                0.97513,                0.98551,                0.98728,                0.80094,                0.79616,                0.34584,                 1.0593,             0.00048671,             0.00048671,             0.00048671
                    177,                0.87266,                 0.4707,                  1.053,                0.97906,                0.98501,                0.98728,                 0.8078,                0.80428,                0.35423,                 1.0564,             0.00048613,             0.00048613,             0.00048613
                    178,                0.85935,                0.46889,                 1.0482,                0.98069,                0.98967,                0.98647,                0.78772,                0.83446,                0.35717,                 1.0756,             0.00048555,             0.00048555,             0.00048555
                    179,                 0.8587,                0.45763,                 1.0472,                0.98203,                0.99011,                0.98592,                0.77838,                0.85559,                0.36689,                  1.086,             0.00048496,             0.00048496,             0.00048496
                    180,                  0.855,                0.46616,                 1.0501,                0.97592,                0.98867,                0.98647,                0.80399,                0.79668,                0.34677,                 1.0602,             0.00048438,             0.00048438,             0.00048438
                    181,                0.85511,                0.45529,                 1.0349,                0.97832,                0.98584,                0.98952,                0.79361,                0.82446,                 0.3577,                 1.0624,              0.0004838,              0.0004838,              0.0004838
                    182,                0.86979,                0.46038,                 1.0455,                0.98117,                0.98569,                0.98928,                0.78839,                 0.8316,                0.35031,                 1.0658,             0.00048322,             0.00048322,             0.00048322
                    183,                0.84985,                0.45753,                 1.0509,                0.96865,                0.98522,                0.98621,                0.79427,                0.81485,                 0.3591,                 1.0654,             0.00048264,             0.00048264,             0.00048264
                    184,                0.84837,                0.46283,                 1.0378,                0.98489,                0.98443,                0.98624,                0.79957,                0.80622,                 0.3509,                 1.0619,             0.00048205,             0.00048205,             0.00048205
                    185,                0.84568,                0.45511,                  1.042,                0.97287,                0.98178,                0.98881,                0.80427,                0.80178,                0.34741,                 1.0584,             0.00048147,             0.00048147,             0.00048147
                    186,                0.82601,                0.44443,                 1.0204,                0.96866,                0.98856,                0.98553,                0.79648,                0.80474,                0.34824,                 1.0525,             0.00048089,             0.00048089,             0.00048089
                    187,                0.85354,                0.45585,                  1.035,                0.97655,                0.98422,                 0.9847,                0.79716,                0.79087,                0.34789,                 1.0568,             0.00048031,             0.00048031,             0.00048031
                    188,                0.83283,                0.44821,                 1.0255,                0.98243,                0.98795,                0.98584,                0.79592,                 0.7954,                0.34534,                 1.0636,             0.00047973,             0.00047973,             0.00047973
                    189,                0.83425,                0.45949,                 1.0389,                0.97132,                0.98699,                0.98431,                0.79691,                0.80568,                0.35995,                 1.0641,             0.00047914,             0.00047914,             0.00047914
                    190,                0.83633,                0.45365,                 1.0357,                0.96376,                0.98489,                 0.9864,                0.79694,                0.79502,                0.35094,                 1.0561,             0.00047856,             0.00047856,             0.00047856
                    191,                0.83497,                0.45502,                   1.04,                0.98069,                0.98164,                0.98546,                0.80014,                0.78619,                0.34833,                  1.052,             0.00047798,             0.00047798,             0.00047798
                    192,                0.83261,                0.44629,                 1.0294,                0.97818,                0.98069,                0.98575,                0.79796,                0.79124,                0.34829,                 1.0527,              0.0004774,              0.0004774,              0.0004774
                    193,                0.85031,                0.44581,                 1.0386,                0.98104,                0.98168,                0.98658,                0.78846,                0.82215,                0.35691,                 1.0776,             0.00047682,             0.00047682,             0.00047682
                    194,                0.84731,                0.45589,                 1.0393,                0.98289,                 0.9823,                0.98551,                0.79563,                0.82696,                0.36683,                 1.0771,             0.00047623,             0.00047623,             0.00047623
                    195,                0.85329,                0.45678,                 1.0362,                0.98482,                0.98796,                0.98608,                0.78577,                0.83202,                0.34965,                 1.0667,             0.00047565,             0.00047565,             0.00047565
                    196,                0.83982,                0.44406,                 1.0338,                0.97628,                0.98898,                0.98715,                0.80031,                0.78249,                0.34152,                 1.0533,             0.00047507,             0.00047507,             0.00047507
                    197,                0.84698,                0.45238,                 1.0384,                0.98143,                0.97943,                0.98473,                0.80116,                0.78288,                0.34683,                 1.0492,             0.00047449,             0.00047449,             0.00047449
                    198,                0.83426,                0.44103,                 1.0245,                0.97441,                0.98656,                 0.9865,                0.79628,                0.79506,                0.34337,                 1.0536,              0.0004739,              0.0004739,              0.0004739
                    199,                0.81492,                0.43917,                 1.0276,                0.97174,                0.98517,                0.98601,                0.79712,                0.81594,                0.35593,                 1.0672,             0.00047332,             0.00047332,             0.00047332
                    200,                0.82757,                0.44775,                 1.0218,                 0.9702,                0.98672,                 0.9849,                0.79408,                0.80722,                 0.3626,                 1.0655,             0.00047274,             0.00047274,             0.00047274
                    201,                0.83467,                0.45244,                 1.0338,                0.97914,                0.98722,                0.98446,                0.79797,                 0.7794,                0.34712,                 1.0527,             0.00047216,             0.00047216,             0.00047216
                    202,                0.84451,                0.45343,                 1.0365,                0.97914,                0.99131,                0.98567,                0.78827,                0.82031,                0.34404,                 1.0656,             0.00047158,             0.00047158,             0.00047158
                    203,                0.86092,                  0.452,                 1.0527,                0.98071,                0.98943,                0.98402,                0.79318,                0.81263,                0.34575,                 1.0685,             0.00047099,             0.00047099,             0.00047099
                    204,                0.83231,                0.43926,                 1.0372,                0.97699,                0.98665,                0.98444,                0.79506,                0.80304,                0.34805,                 1.0632,             0.00047041,             0.00047041,             0.00047041
                    205,                0.81987,                0.43673,                 1.0237,                0.97763,                0.98379,                0.98553,                0.79212,                0.79969,                0.34943,                 1.0562,             0.00046983,             0.00046983,             0.00046983
                    206,                0.82389,                0.43926,                  1.031,                0.97962,                0.98726,                0.98355,                0.79954,                0.78693,                0.34369,                 1.0512,             0.00046925,             0.00046925,             0.00046925
                    207,                0.82895,                0.43071,                 1.0311,                0.98064,                0.98541,                  0.986,                0.79359,                0.80292,                0.34942,                 1.0657,             0.00046867,             0.00046867,             0.00046867
                    208,                0.83588,                0.44653,                 1.0325,                0.97534,                0.98787,                0.98681,                0.80437,                0.79634,                0.34513,                 1.0569,             0.00046808,             0.00046808,             0.00046808
                    209,                0.83972,                0.44082,                 1.0401,                 0.9683,                0.98251,                0.98584,                0.79809,                 0.7875,                0.34829,                 1.0559,              0.0004675,              0.0004675,              0.0004675
                    210,                0.83162,                0.44324,                 1.0442,                0.97842,                0.98576,                0.98712,                0.80109,                0.80475,                0.34265,                 1.0615,             0.00046692,             0.00046692,             0.00046692
                    211,                0.83938,                0.43731,                 1.0285,                0.97441,                0.98422,                0.98614,                0.79725,                0.80374,                0.35387,                 1.0644,             0.00046634,             0.00046634,             0.00046634
                    212,                0.82957,                  0.435,                 1.0297,                0.97245,                 0.9888,                0.98634,                0.79418,                0.79047,                0.34165,                 1.0535,             0.00046575,             0.00046575,             0.00046575
                    213,                0.81834,                0.43587,                 1.0206,                0.97868,                0.98872,                0.98503,                0.79173,                0.80584,                0.34478,                 1.0637,             0.00046517,             0.00046517,             0.00046517
                    214,                0.82151,                0.43796,                 1.0354,                0.96738,                0.98084,                0.98596,                0.80043,                  0.801,                0.35316,                 1.0592,             0.00046459,             0.00046459,             0.00046459
                    215,                0.81144,                0.42802,                 1.0203,                0.98088,                0.98455,                0.98517,                 0.7979,                0.80159,                0.34006,                 1.0552,             0.00046401,             0.00046401,             0.00046401
                    216,                0.82526,                0.44009,                 1.0294,                 0.9655,                0.98609,                0.98585,                0.79629,                0.80632,                0.34968,                 1.0609,             0.00046343,             0.00046343,             0.00046343
                    217,                 0.8404,                0.43817,                 1.0413,                0.97799,                0.98632,                0.98535,                0.79383,                0.79005,                0.34007,                 1.0567,             0.00046284,             0.00046284,             0.00046284
                    218,                0.82516,                  0.431,                 1.0249,                0.97176,                0.98818,                0.98598,                0.78015,                0.83343,                0.35291,                 1.0842,             0.00046226,             0.00046226,             0.00046226
