                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                0.85674,                0.47432,                 1.0483,                0.97127,                0.98551,                0.98615,                  0.797,                0.78854,                0.35957,                 1.0536,             0.00028918,             0.00028918,             0.00028918
                    157,                0.86358,                0.48255,                  1.059,                0.96976,                0.97895,                0.98776,                0.79541,                0.79276,                 0.3782,                 1.0575,             0.00028724,             0.00028724,             0.00028724
                    158,                0.87209,                0.48774,                 1.0674,                0.95892,                0.98861,                0.98757,                0.78876,                0.81813,                 0.3684,                 1.0727,              0.0002853,              0.0002853,              0.0002853
                    159,                0.88476,                0.48363,                 1.0661,                0.95451,                0.98392,                0.97668,                0.77207,                0.84402,                 0.3788,                 1.0823,             0.00028336,             0.00028336,             0.00028336
                    160,                0.86103,                0.48106,                 1.0553,                0.97032,                0.96236,                0.98306,                0.78457,                0.82392,                0.37115,                 1.0746,             0.00028142,             0.00028142,             0.00028142
                    161,                0.86437,                0.48194,                 1.0495,                0.95853,                0.98535,                 0.9732,                 0.7656,                0.85322,                0.37706,                 1.0932,             0.00027948,             0.00027948,             0.00027948
                    162,                0.86534,                0.47469,                 1.0516,                0.95978,                0.97464,                0.97477,                0.78583,                0.81209,                0.37432,                 1.0665,             0.00027754,             0.00027754,             0.00027754
                    163,                0.86004,                0.47823,                 1.0378,                0.97794,                  0.982,                 0.9866,                0.80314,                0.79935,                0.36124,                 1.0583,              0.0002756,              0.0002756,              0.0002756
                    164,                0.86312,                0.47326,                 1.0472,                0.95336,                0.97941,                0.97967,                0.78408,                0.83119,                0.37908,                 1.0796,             0.00027366,             0.00027366,             0.00027366
                    165,                0.86227,                0.47297,                 1.0549,                0.96587,                0.98222,                0.98152,                0.79055,                0.80232,                0.36639,                 1.0564,             0.00027171,             0.00027171,             0.00027171
                    166,                0.85111,                0.47406,                 1.0416,                0.96732,                0.98099,                0.97691,                0.78669,                0.80917,                0.36895,                 1.0655,             0.00026977,             0.00026977,             0.00026977
                    167,                  0.868,                0.47581,                 1.0606,                0.95288,                0.97803,                 0.9751,                0.78526,                0.80842,                0.36906,                 1.0668,             0.00026783,             0.00026783,             0.00026783
                    168,                 0.8483,                0.46639,                 1.0469,                0.97203,                0.98305,                0.98574,                0.79909,                0.80187,                0.35424,                  1.059,             0.00026589,             0.00026589,             0.00026589
                    169,                0.84519,                0.46709,                 1.0524,                 0.9664,                0.97487,                0.98473,                0.79863,                0.78733,                0.36306,                  1.052,             0.00026395,             0.00026395,             0.00026395
                    170,                0.83428,                0.46225,                  1.053,                0.96221,                0.98271,                0.98468,                0.79231,                0.80645,                0.36522,                 1.0632,             0.00026201,             0.00026201,             0.00026201
                    171,                0.84923,                0.47154,                 1.0477,                0.95626,                0.98554,                0.98314,                0.79079,                0.79578,                0.36239,                 1.0592,             0.00026007,             0.00026007,             0.00026007
                    172,                 0.8687,                0.47911,                 1.0625,                0.95756,                0.98472,                0.97983,                 0.7841,                0.80866,                0.36316,                 1.0645,             0.00025813,             0.00025813,             0.00025813
                    173,                0.84818,                0.47026,                 1.0471,                0.95147,                0.98097,                0.98563,                0.78872,                0.80347,                0.36746,                 1.0634,             0.00025619,             0.00025619,             0.00025619
                    174,                0.84812,                0.46666,                 1.0445,                0.96241,                0.98441,                0.98306,                0.79038,                0.80486,                0.36474,                 1.0659,             0.00025425,             0.00025425,             0.00025425
                    175,                0.85351,                0.46571,                 1.0451,                0.96792,                0.97322,                0.98493,                0.78267,                0.81808,                0.36554,                 1.0708,             0.00025231,             0.00025231,             0.00025231
                    176,                0.85252,                0.46557,                 1.0424,                0.95815,                0.97644,                0.97317,                0.78062,                0.81279,                0.36759,                 1.0705,             0.00025037,             0.00025037,             0.00025037
                    177,                0.86192,                0.47104,                 1.0499,                0.95981,                0.97921,                0.97389,                0.78546,                0.79507,                0.36819,                 1.0559,             0.00024843,             0.00024843,             0.00024843
                    178,                0.86257,                0.47439,                 1.0542,                0.96445,                0.98381,                  0.982,                0.79083,                0.80512,                0.36293,                 1.0683,             0.00024649,             0.00024649,             0.00024649
                    179,                0.84606,                0.45692,                 1.0464,                0.98274,                0.97322,                0.98732,                0.79696,                0.79845,                0.35958,                 1.0593,             0.00024455,             0.00024455,             0.00024455
                    180,                0.84669,                0.47198,                  1.051,                0.97227,                0.97025,                0.98727,                 0.7953,                 0.8027,                0.36063,                 1.0636,             0.00024261,             0.00024261,             0.00024261
                    181,                 0.8287,                0.45644,                 1.0322,                 0.9606,                0.98053,                0.98213,                0.79737,                 0.7901,                0.36307,                 1.0588,             0.00024067,             0.00024067,             0.00024067
                    182,                 0.8509,                0.45972,                 1.0433,                0.97005,                0.97587,                0.98763,                0.79959,                0.78752,                0.35421,                 1.0511,             0.00023873,             0.00023873,             0.00023873
                    183,                0.84048,                0.46036,                 1.0503,                0.96043,                0.98388,                0.97485,                0.78579,                0.81312,                0.35622,                 1.0664,             0.00023679,             0.00023679,             0.00023679
                    184,                0.85864,                0.47176,                 1.0449,                0.96207,                0.97071,                0.97918,                0.79268,                0.80137,                0.36649,                 1.0617,             0.00023485,             0.00023485,             0.00023485
                    185,                0.84481,                0.45742,                 1.0416,                0.96032,                0.97327,                0.98021,                0.78376,                0.79585,                0.36287,                 1.0609,             0.00023291,             0.00023291,             0.00023291
                    186,                0.83712,                0.45172,                 1.0291,                0.95804,                0.98623,                0.98426,                0.78784,                0.81418,                0.36223,                 1.0733,             0.00023097,             0.00023097,             0.00023097
                    187,                0.84958,                0.45558,                 1.0412,                0.94547,                0.98644,                0.98137,                0.79412,                0.79345,                0.35385,                  1.055,             0.00022903,             0.00022903,             0.00022903
                    188,                0.82045,                0.44661,                 1.0258,                0.95554,                0.98531,                0.97241,                0.79328,                0.77606,                0.35003,                 1.0509,             0.00022709,             0.00022709,             0.00022709
                    189,                0.83172,                0.45819,                 1.0422,                0.95716,                0.98638,                0.98663,                0.80384,                0.78745,                0.35708,                 1.0562,             0.00022515,             0.00022515,             0.00022515
                    190,                0.82432,                0.44758,                 1.0385,                0.96248,                0.97669,                0.97478,                0.79666,                 0.7823,                0.35807,                 1.0581,              0.0002232,              0.0002232,              0.0002232
                    191,                0.82725,                 0.4573,                 1.0396,                0.96102,                0.97377,                0.98264,                0.79698,                0.78825,                0.35544,                 1.0568,             0.00022126,             0.00022126,             0.00022126
                    192,                0.82676,                0.45084,                 1.0302,                0.97046,                0.97552,                0.97832,                0.80066,                0.78168,                0.34863,                 1.0497,             0.00021932,             0.00021932,             0.00021932
                    193,                0.83231,                0.44824,                  1.031,                0.96574,                0.98749,                0.98533,                0.79074,                0.81084,                0.35482,                 1.0662,             0.00021738,             0.00021738,             0.00021738
                    194,                0.84297,                0.45756,                 1.0406,                0.95545,                0.97693,                0.98365,                0.79838,                0.79894,                0.35675,                 1.0586,             0.00021544,             0.00021544,             0.00021544
                    195,                0.83978,                 0.4568,                 1.0343,                0.95163,                0.98529,                  0.982,                0.79737,                0.78995,                0.35719,                 1.0572,              0.0002135,              0.0002135,              0.0002135
                    196,                0.83017,                 0.4478,                 1.0318,                0.96772,                0.98011,                0.98694,                0.79797,                 0.7942,                0.35079,                 1.0577,             0.00021156,             0.00021156,             0.00021156
                    197,                0.82246,                0.44965,                 1.0319,                0.96755,                0.97815,                0.98612,                0.79705,                 0.7921,                0.34931,                 1.0542,             0.00020962,             0.00020962,             0.00020962
                    198,                 0.8322,                0.44265,                 1.0263,                0.97093,                 0.9637,                0.97769,                 0.7874,                0.81258,                0.36112,                 1.0669,             0.00020768,             0.00020768,             0.00020768
                    199,                0.81705,                0.44211,                 1.0327,                0.95133,                0.97999,                0.97094,                0.79059,                0.79681,                0.35598,                 1.0621,             0.00020574,             0.00020574,             0.00020574
                    200,                0.81849,                0.44803,                 1.0228,                0.95888,                0.97812,                0.98133,                0.79725,                0.80581,                0.35718,                 1.0686,              0.0002038,              0.0002038,              0.0002038
                    201,                0.82497,                0.44875,                 1.0321,                 0.9524,                0.97722,                0.98436,                0.79504,                0.81491,                0.36079,                 1.0644,             0.00020186,             0.00020186,             0.00020186
                    202,                0.83422,                0.45438,                 1.0364,                0.96849,                0.97981,                0.98705,                0.79393,                0.81667,                0.35446,                 1.0695,             0.00019992,             0.00019992,             0.00019992
                    203,                0.83596,                0.45115,                 1.0471,                0.95922,                0.98442,                0.98659,                0.80291,                0.80137,                 0.3504,                 1.0609,             0.00019798,             0.00019798,             0.00019798
                    204,                0.81846,                0.44329,                 1.0372,                0.95475,                0.98867,                0.98521,                0.80383,                0.79289,                0.34868,                 1.0559,             0.00019604,             0.00019604,             0.00019604
                    205,                0.81359,                0.44249,                 1.0242,                0.94945,                0.98392,                0.98007,                0.79375,                0.80159,                0.35709,                 1.0621,              0.0001941,              0.0001941,              0.0001941
                    206,                 0.8125,                0.44406,                 1.0299,                 0.9524,                0.98038,                 0.9749,                0.79173,                0.79917,                0.35392,                 1.0645,             0.00019216,             0.00019216,             0.00019216
                    207,                0.81962,                0.43727,                 1.0323,                0.96367,                0.96757,                0.98496,                0.79748,                0.82381,                0.35719,                 1.0786,             0.00019022,             0.00019022,             0.00019022
                    208,                0.83192,                0.45052,                 1.0369,                0.95939,                0.97248,                  0.982,                0.79898,                0.80699,                0.35834,                 1.0644,             0.00018828,             0.00018828,             0.00018828
                    209,                0.81547,                0.43913,                 1.0359,                0.97365,                  0.983,                0.98498,                0.80027,                0.78929,                0.34711,                 1.0568,             0.00018634,             0.00018634,             0.00018634
                    210,                0.82941,                0.44248,                 1.0475,                 0.9547,                0.98403,                0.98433,                0.79354,                 0.8288,                0.35911,                 1.0749,              0.0001844,              0.0001844,              0.0001844
                    211,                0.82138,                0.43816,                 1.0273,                0.96856,                0.98013,                0.98555,                0.79498,                0.80682,                0.35086,                 1.0691,             0.00018246,             0.00018246,             0.00018246
                    212,                0.80989,                0.43635,                 1.0263,                0.96929,                0.97371,                0.98281,                0.79493,                0.80185,                0.34908,                 1.0668,             0.00018052,             0.00018052,             0.00018052
                    213,                0.80711,                0.44254,                 1.0185,                0.96208,                0.98586,                0.98631,                0.80546,                0.79117,                0.34818,                 1.0591,             0.00017858,             0.00017858,             0.00017858
                    214,                0.81372,                0.44142,                 1.0361,                0.96233,                0.98474,                0.98582,                0.80523,                0.78321,                0.35102,                 1.0535,             0.00017664,             0.00017664,             0.00017664
                    215,                0.81432,                 0.4309,                 1.0228,                0.96205,                0.98619,                0.98668,                0.79811,                0.79419,                0.34826,                  1.054,             0.00017469,             0.00017469,             0.00017469
                    216,                0.83786,                 0.4454,                 1.0349,                0.96029,                0.98771,                0.98568,                0.79872,                 0.7934,                0.34673,                 1.0567,             0.00017275,             0.00017275,             0.00017275
                    217,                0.81698,                0.43659,                 1.0371,                0.97002,                 0.9794,                0.98568,                0.79503,                0.80997,                0.35001,                 1.0688,             0.00017081,             0.00017081,             0.00017081
                    218,                0.80657,                0.43108,                 1.0218,                0.97819,                0.97441,                0.98667,                0.79638,                0.82398,                0.35306,                 1.0719,             0.00016887,             0.00016887,             0.00016887
                    219,                0.79341,                0.42603,                 1.0329,                 0.9691,                0.98023,                0.98782,                0.80243,                0.80455,                 0.3471,                 1.0628,             0.00016693,             0.00016693,             0.00016693
                    220,                0.80134,                0.42714,                 1.0195,                0.97411,                0.97605,                 0.9869,                 0.7947,                0.81429,                0.34972,                 1.0639,             0.00016499,             0.00016499,             0.00016499
                    221,                0.81146,                0.43383,                 1.0269,                0.96794,                0.97517,                0.98536,                 0.7941,                0.80702,                0.35374,                 1.0675,             0.00016305,             0.00016305,             0.00016305
                    222,                0.80236,                0.43313,                 1.0262,                0.96942,                0.98406,                0.98552,                0.79457,                0.80263,                0.34886,                 1.0615,             0.00016111,             0.00016111,             0.00016111
                    223,                0.80784,                0.43073,                 1.0222,                0.97036,                0.97429,                0.98658,                 0.8001,                 0.8066,                0.35035,                 1.0614,             0.00015917,             0.00015917,             0.00015917
                    224,                0.82222,                0.43134,                 1.0347,                0.97329,                0.98077,                0.98654,                0.79937,                0.80748,                0.34541,                 1.0613,             0.00015723,             0.00015723,             0.00015723
                    225,                0.81106,                0.42857,                 1.0267,                 0.9691,                0.97553,                0.98567,                0.79072,                0.81385,                0.34998,                 1.0716,             0.00015529,             0.00015529,             0.00015529
                    226,                 0.8051,                 0.4297,                 1.0383,                0.96006,                0.98661,                  0.986,                0.78995,                0.82742,                0.34976,                  1.074,             0.00015335,             0.00015335,             0.00015335
                    227,                0.80383,                 0.4283,                 1.0191,                0.96199,                 0.9869,                0.98682,                0.79849,                0.79379,                0.34325,                 1.0582,             0.00015141,             0.00015141,             0.00015141
                    228,                0.80523,                0.42796,                 1.0213,                0.96857,                0.98329,                 0.9867,                0.80239,                0.79719,                 0.3451,                 1.0603,             0.00014947,             0.00014947,             0.00014947
                    229,                0.79996,                0.42181,                 1.0186,                0.96494,                0.98564,                0.98844,                0.79908,                0.80244,                0.34631,                 1.0639,             0.00014753,             0.00014753,             0.00014753
                    230,                0.82556,                0.43981,                 1.0372,                0.95617,                0.98575,                0.98393,                0.80447,                0.78535,                0.34874,                 1.0537,             0.00014559,             0.00014559,             0.00014559
                    231,                 0.8086,                0.43287,                 1.0342,                0.96166,                0.97975,                0.98634,                0.79535,                0.80517,                0.35883,                 1.0633,             0.00014365,             0.00014365,             0.00014365
                    232,                0.79033,                0.42549,                 1.0071,                0.95708,                0.98167,                0.98622,                0.80319,                0.78879,                0.34828,                 1.0546,             0.00014171,             0.00014171,             0.00014171
                    233,                0.81073,                0.42888,                 1.0194,                  0.964,                0.98187,                0.98466,                0.79865,                0.78667,                0.34242,                 1.0551,             0.00013977,             0.00013977,             0.00013977
                    234,                0.79727,                0.43178,                 1.0192,                0.96399,                0.98334,                0.97424,                0.79297,                0.78295,                0.34545,                 1.0503,             0.00013783,             0.00013783,             0.00013783
                    235,                  0.799,                0.42194,                 1.0249,                0.96891,                0.98198,                0.98415,                0.79731,                0.79399,                0.34487,                 1.0556,             0.00013589,             0.00013589,             0.00013589
                    236,                0.78922,                 0.4188,                 1.0075,                0.97043,                0.97935,                0.98871,                0.80381,                0.78748,                0.33997,                 1.0555,             0.00013395,             0.00013395,             0.00013395
                    237,                0.78774,                0.42775,                 1.0181,                0.96895,                0.98481,                0.98731,                0.80436,                0.80541,                0.34596,                 1.0614,             0.00013201,             0.00013201,             0.00013201
                    238,                0.79412,                0.42186,                 1.0195,                0.96194,                0.98227,                0.98655,                0.79724,                0.80387,                0.34592,                 1.0631,             0.00013007,             0.00013007,             0.00013007
                    239,                0.79473,                0.42172,                 1.0165,                0.96047,                0.98396,                0.98573,                0.79651,                0.80901,                0.34737,                 1.0678,             0.00012813,             0.00012813,             0.00012813
                    240,                0.79667,                0.42134,                  1.012,                0.96244,                  0.981,                0.98671,                0.80395,                0.78432,                0.34408,                 1.0524,             0.00012618,             0.00012618,             0.00012618
                    241,                0.77757,                0.41715,                0.99844,                0.96026,                0.98256,                0.98671,                0.80332,                0.78543,                0.34426,                  1.054,             0.00012424,             0.00012424,             0.00012424
                    242,                0.78831,                0.42151,                 1.0187,                0.98247,                0.97921,                0.98743,                 0.8078,                0.78592,                0.33765,                 1.0537,              0.0001223,              0.0001223,              0.0001223
                    243,                0.78581,                0.41786,                 1.0131,                  0.974,                0.98505,                0.98751,                0.79518,                 0.8051,                0.34262,                 1.0634,             0.00012036,             0.00012036,             0.00012036
                    244,                 0.7861,                0.42277,                 1.0097,                0.97935,                0.98616,                0.98735,                 0.8037,                0.79525,                0.34126,                 1.0578,             0.00011842,             0.00011842,             0.00011842
                    245,                0.79153,                0.42294,                 1.0193,                0.97883,                0.98259,                 0.9862,                0.80062,                0.80729,                0.34328,                 1.0648,             0.00011648,             0.00011648,             0.00011648
                    246,                0.79756,                0.42162,                 1.0245,                0.97657,                 0.9877,                 0.9872,                0.80517,                0.78272,                0.33622,                 1.0504,             0.00011454,             0.00011454,             0.00011454
                    247,                0.79101,                0.42167,                 1.0241,                0.97603,                0.98238,                0.98592,                0.80002,                0.79685,                0.34067,                 1.0576,              0.0001126,              0.0001126,              0.0001126
                    248,                0.79777,                0.42255,                 1.0314,                0.96892,                0.97197,                0.98611,                0.80022,                0.80203,                0.34649,                 1.0632,             0.00011066,             0.00011066,             0.00011066
                    249,                0.78714,                0.40954,                 1.0189,                0.97758,                0.98047,                0.98671,                 0.8002,                0.80526,                0.34063,                 1.0617,             0.00010872,             0.00010872,             0.00010872
                    250,                0.77618,                0.41796,                 1.0101,                0.96404,                0.98182,                0.98632,                0.80131,                 0.8039,                0.34178,                 1.0613,             0.00010678,             0.00010678,             0.00010678
                    251,                 0.7757,                0.41431,                 1.0028,                 0.9642,                0.98591,                0.98759,                0.80553,                0.79964,                  0.342,                 1.0568,             0.00010484,             0.00010484,             0.00010484
                    252,                 0.7849,                0.42225,                 1.0205,                0.98025,                0.98409,                0.98775,                0.80167,                0.80601,                0.33979,                 1.0628,              0.0001029,              0.0001029,              0.0001029
                    253,                0.79191,                0.42259,                 1.0102,                0.97337,                0.98102,                0.98697,                0.79724,                0.81231,                0.34792,                 1.0701,             0.00010096,             0.00010096,             0.00010096
                    254,                0.77898,                0.41378,                0.99739,                 0.9757,                0.98477,                0.98722,                0.79817,                0.80431,                0.33766,                 1.0619,             9.9019e-05,             9.9019e-05,             9.9019e-05
                    255,                0.79332,                0.41436,                 1.0162,                0.97574,                0.98641,                0.98711,                0.79361,                0.81995,                 0.3385,                 1.0761,             9.7079e-05,             9.7079e-05,             9.7079e-05
                    256,                0.77331,                0.41064,                 1.0118,                0.96463,                0.98543,                0.98683,                0.80117,                0.79099,                0.33964,                 1.0577,             9.5138e-05,             9.5138e-05,             9.5138e-05
                    257,                0.77582,                0.41827,                 1.0141,                0.98104,                0.98423,                0.98652,                0.80406,                0.78787,                0.34217,                 1.0562,             9.3198e-05,             9.3198e-05,             9.3198e-05
                    258,                0.78285,                0.41097,                 1.0178,                0.98165,                0.98346,                0.98714,                0.80439,                0.79363,                0.34028,                  1.057,             9.1258e-05,             9.1258e-05,             9.1258e-05
                    259,                0.77592,                0.41092,                 1.0152,                0.96935,                0.98091,                0.98745,                0.80033,                0.80522,                0.34333,                 1.0658,             8.9317e-05,             8.9317e-05,             8.9317e-05
                    260,                0.78676,                 0.4247,                 1.0127,                0.95983,                0.98194,                0.98539,                0.79832,                0.79787,                0.34437,                 1.0612,             8.7377e-05,             8.7377e-05,             8.7377e-05
                    261,                0.78703,                0.42113,                 1.0162,                0.97169,                0.98021,                0.98659,                0.80217,                0.79572,                 0.3445,                 1.0609,             8.5436e-05,             8.5436e-05,             8.5436e-05
                    262,                0.79046,                0.42184,                 1.0139,                0.97511,                0.98563,                0.98708,                0.80125,                 0.7933,                0.33794,                 1.0587,             8.3496e-05,             8.3496e-05,             8.3496e-05
                    263,                 0.7921,                0.41861,                 1.0286,                0.97117,                0.97883,                0.98744,                0.80035,                0.79366,                 0.3447,                 1.0603,             8.1556e-05,             8.1556e-05,             8.1556e-05
                    264,                0.76808,                0.41195,                 1.0114,                0.98177,                0.98569,                0.98745,                0.79927,                0.80506,                0.33921,                 1.0651,             7.9615e-05,             7.9615e-05,             7.9615e-05
                    265,                0.77506,                0.41093,                  1.005,                0.97748,                0.98635,                0.98797,                0.80292,                0.79651,                0.33633,                 1.0575,             7.7675e-05,             7.7675e-05,             7.7675e-05
                    266,                0.78282,                0.41248,                 1.0017,                0.96618,                0.98419,                0.98708,                0.80094,                0.80538,                0.34159,                 1.0678,             7.5734e-05,             7.5734e-05,             7.5734e-05
                    267,                 0.7728,                0.40829,                0.99917,                0.96553,                0.97427,                0.98529,                0.80165,                0.80596,                0.34526,                 1.0671,             7.3794e-05,             7.3794e-05,             7.3794e-05
                    268,                0.77739,                 0.4125,                 1.0072,                0.97198,                0.97445,                0.98622,                0.80447,                0.79548,                0.33815,                 1.0594,             7.1854e-05,             7.1854e-05,             7.1854e-05
                    269,                0.76247,                0.40731,                 1.0069,                0.97033,                0.97924,                0.98687,                0.80136,                0.79015,                0.33559,                 1.0567,             6.9913e-05,             6.9913e-05,             6.9913e-05
                    270,                0.77836,                0.41015,                 1.0116,                0.97336,                0.98472,                 0.9875,                0.79673,                0.80053,                0.33592,                  1.062,             6.7973e-05,             6.7973e-05,             6.7973e-05
                    271,                0.77049,                0.40692,                0.99998,                0.96962,                0.98084,                0.98615,                 0.7991,                 0.7965,                 0.3385,                 1.0593,             6.6032e-05,             6.6032e-05,             6.6032e-05
                    272,                0.76075,                 0.4006,                 1.0019,                0.96056,                0.98533,                0.98603,                 0.7972,                0.80194,                 0.3398,                 1.0619,             6.4092e-05,             6.4092e-05,             6.4092e-05
                    273,                0.78505,                0.41704,                 1.0162,                0.96833,                0.98454,                0.98668,                0.80346,                 0.7975,                0.33993,                 1.0607,             6.2152e-05,             6.2152e-05,             6.2152e-05
                    274,                0.75913,                0.40458,                0.99466,                0.97221,                0.98322,                0.98745,                0.80995,                0.78433,                0.33697,                 1.0529,             6.0211e-05,             6.0211e-05,             6.0211e-05
                    275,                0.76313,                0.40927,                0.98932,                0.97093,                 0.9851,                0.98765,                0.80113,                0.80929,                0.33797,                 1.0664,             5.8271e-05,             5.8271e-05,             5.8271e-05
                    276,                 0.7717,                0.40991,                 1.0128,                0.97181,                0.97422,                 0.9869,                0.80779,                0.79175,                0.33798,                 1.0564,              5.633e-05,              5.633e-05,              5.633e-05
                    277,                0.77267,                 0.4119,                 1.0133,                0.97582,                0.97008,                0.98676,                0.80871,                0.79305,                0.34221,                 1.0588,              5.439e-05,              5.439e-05,              5.439e-05
                    278,                0.75909,                0.40311,                 0.9991,                0.97626,                0.97388,                0.98751,                0.80685,                0.80034,                0.34064,                 1.0622,              5.245e-05,              5.245e-05,              5.245e-05
                    279,                0.77348,                0.41084,                 1.0032,                0.97639,                0.97874,                0.98717,                0.80405,                0.79041,                0.33968,                 1.0569,             5.0509e-05,             5.0509e-05,             5.0509e-05
                    280,                0.76424,                0.40375,                  1.006,                0.97491,                0.97746,                0.98714,                0.80052,                 0.8016,                0.34086,                 1.0644,             4.8569e-05,             4.8569e-05,             4.8569e-05
                    281,                0.78009,                0.41501,                 1.0148,                  0.973,                0.98095,                0.98818,                0.80562,                0.79464,                0.33899,                 1.0574,             4.6628e-05,             4.6628e-05,             4.6628e-05
                    282,                0.77027,                0.40729,                 1.0074,                0.96867,                0.97669,                0.98767,                0.80387,                0.79749,                0.34014,                 1.0612,             4.4688e-05,             4.4688e-05,             4.4688e-05
                    283,                0.76485,                0.40363,                 1.0111,                0.97477,                0.97482,                 0.9869,                0.80271,                0.79635,                0.33819,                  1.061,             4.2748e-05,             4.2748e-05,             4.2748e-05
                    284,                0.77868,                0.41071,                 1.0118,                0.97668,                 0.9788,                0.98647,                0.80372,                0.78778,                0.33803,                 1.0543,             4.0807e-05,             4.0807e-05,             4.0807e-05
                    285,                0.76005,                0.40175,                 0.9985,                0.97653,                0.98076,                0.98643,                0.79955,                0.79787,                0.33731,                 1.0603,             3.8867e-05,             3.8867e-05,             3.8867e-05
                    286,                0.76359,                0.40122,                 1.0005,                0.97591,                0.98677,                0.98666,                0.80643,                0.79504,                0.33299,                 1.0575,             3.6926e-05,             3.6926e-05,             3.6926e-05
                    287,                0.75909,                0.40662,                 1.0067,                0.97696,                0.97324,                 0.9866,                0.80383,                0.79185,                0.33578,                 1.0572,             3.4986e-05,             3.4986e-05,             3.4986e-05
                    288,                0.76341,                 0.4022,                0.99155,                0.97308,                0.97705,                0.98745,                0.80376,                0.78886,                0.33783,                 1.0556,             3.3046e-05,             3.3046e-05,             3.3046e-05
                    289,                0.76229,                 0.4045,                 0.9986,                0.96971,                0.98092,                0.98826,                0.80475,                0.79172,                0.33626,                 1.0557,             3.1105e-05,             3.1105e-05,             3.1105e-05
                    290,                0.75552,                0.40606,                 0.9885,                0.97812,                0.97749,                0.98724,                0.80408,                0.78909,                0.33474,                 1.0553,             2.9165e-05,             2.9165e-05,             2.9165e-05
                    291,                0.74803,                0.37553,                 1.0476,                0.98362,                0.97398,                0.98773,                0.80542,                 0.7906,                0.33296,                 1.0561,             2.7224e-05,             2.7224e-05,             2.7224e-05
                    292,                0.73671,                 0.3719,                 1.0505,                0.97932,                0.98119,                0.98763,                0.80428,                0.79289,                0.33241,                 1.0591,             2.5284e-05,             2.5284e-05,             2.5284e-05
                    293,                0.73119,                0.36989,                 1.0564,                   0.97,                0.98484,                0.98714,                0.80295,                0.79159,                0.33666,                 1.0577,             2.3344e-05,             2.3344e-05,             2.3344e-05
                    294,                0.72845,                0.36527,                 1.0453,                0.96844,                 0.9864,                0.98728,                0.80005,                0.79208,                0.33591,                 1.0576,             2.1403e-05,             2.1403e-05,             2.1403e-05
                    295,                0.72522,                0.35843,                 1.0288,                0.97841,                0.98648,                0.98786,                0.80469,                0.78834,                 0.3345,                 1.0565,             1.9463e-05,             1.9463e-05,             1.9463e-05
                    296,                0.73115,                0.36713,                 1.0509,                0.98129,                0.98744,                0.98763,                0.80535,                0.78917,                0.33305,                  1.056,             1.7522e-05,             1.7522e-05,             1.7522e-05
                    297,                0.71571,                0.35647,                 1.0216,                 0.9784,                0.98224,                0.98696,                0.80196,                0.79423,                0.33468,                 1.0589,             1.5582e-05,             1.5582e-05,             1.5582e-05
                    298,                0.71826,                0.35955,                 1.0275,                0.97592,                0.98224,                0.98673,                0.80217,                0.79221,                0.33518,                 1.0581,             1.3642e-05,             1.3642e-05,             1.3642e-05
                    299,                0.71705,                0.36176,                 1.0284,                0.97556,                0.98213,                0.98673,                0.80308,                0.78769,                0.33536,                 1.0556,             1.1701e-05,             1.1701e-05,             1.1701e-05
                    300,                0.72186,                0.35972,                 1.0331,                0.97569,                0.98677,                0.98694,                0.80391,                0.78586,                0.33436,                 1.0546,             9.7608e-06,             9.7608e-06,             9.7608e-06
